p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",41331,,416414,,,survey-multi-choice,,6
,,,,"[True, False, True, False]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""10% of my best score on any round""]",54724,,268573,,,survey-multi-choice,,7
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",23149,,420757,,,survey-multi-choice,,7
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",25627,,172355,,,survey-multi-choice,,8
,,,,"[True, False, False, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.00"",""At most 1"",""1 cent for every $1 I earn in each round"",""All of the above.""]",42317,,196408,,,survey-multi-choice,,9
,,,,"[True, True, False, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""At most 1"",""1 cent for every $1 I earn in each round"",""All of the above.""]",10689,,235008,,,survey-multi-choice,,9
,,,,"[True, True, True, True, False]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""Whether I chose the move that was best according to the information I had.""]",20199,,299936,,,survey-multi-choice,,9
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",8193,,346473,,,survey-multi-choice,,9
,,,,"[True, False, True, True, False]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""Whether I chose the move that was best according to the information I had.""]",30303,,177735,,,survey-multi-choice,,10
,,,,"[True, True, True, True, False]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""Whether I chose the move that was best according to the information I had.""]",13594,,225175,,,survey-multi-choice,,10
,,,,"[True, True, True, True, False]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""Whether I chose the move that was best according to the information I had.""]",26629,,368272,,,survey-multi-choice,,10
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",38690,,485098,,,survey-multi-choice,,10
,,,,"[True, False, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",33826,,123867,,,survey-multi-choice,,11
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",23444,,209701,,,survey-multi-choice,,11
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",20228,,329437,,,survey-multi-choice,,12
,,,,"[True, False, True, True, False]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.50"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""Whether I chose the move that was best according to the information I had.""]",35707,,113847,,,survey-multi-choice,,13
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",11735,,149027,,,survey-multi-choice,,13
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",22751,,161337,,,survey-multi-choice,,14
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",18918,,117753,,,survey-multi-choice,,15
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",66952,,228056,,,survey-multi-choice,,16
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14271,,128190,,,survey-multi-choice,,17
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",27739,,155013,,,survey-multi-choice,,18
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",64609,,535352,,,survey-multi-choice,,19
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19330,,131432,,,survey-multi-choice,,20
,,,,"[True, True, False, True, False]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""At most 5"",""1 cent for every $1 I earn in each round"",""The length of the delay is based on how much more money I could have earned by planning and deciding better.""]",23353,,44540,,,survey-multi-choice,,21
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",313668,,664819,,,survey-multi-choice,,21
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14384,,147588,,,survey-multi-choice,,22
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",29125,,86503,,,survey-multi-choice,,23
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",35269,,127555,,,survey-multi-choice,,24
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",13924,,155357,,,survey-multi-choice,,25
,,,,"[True, False, False, True, False]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$0.25"",""At most 5"",""1 cent for every $1 I earn in each round"",""Whether I observed the rewards of relevant locations.""]",32178,,330685,,,survey-multi-choice,,26
,,,,"[True, True, True, True, False]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""Whether I observed the rewards of relevant locations.""]",36554,,466103,,,survey-multi-choice,,26
,,,,"[False, True, True, True, False]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""False"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""Whether I observed the rewards of relevant locations.""]",25286,,630748,,,survey-multi-choice,,26
,,,,"[False, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""False"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",30388,,672257,,,survey-multi-choice,,26
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",18275,,737448,,,survey-multi-choice,,26
,,,,"[True, False, True, False, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$0.01"",""As many or as few as I wish"",""10% of my best score on any round"",""All of the above.""]",24390,,83836,,,survey-multi-choice,,27
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",18869,,130472,,,survey-multi-choice,,27
,,,,"[True, True, True, True, False]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""The length of the delay is based on how much more money I could have earned by planning and deciding better.""]",30306,,123533,,,survey-multi-choice,,28
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",12321,,152605,,,survey-multi-choice,,28
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",52035,,376439,,,survey-multi-choice,,29
,,,,"[True, True, True, False, False]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""10% of my best score on any round"",""The length of the delay is based on how much more money I could have earned by planning and deciding better.""]",27401,,104959,,,survey-multi-choice,,30
,,,,"[True, True, True, True, False]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""The length of the delay is based on how much more money I could have earned by planning and deciding better.""]",13291,,158109,,,survey-multi-choice,,30
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",11261,,173614,,,survey-multi-choice,,30
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",29099,,154661,,,survey-multi-choice,,31
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",26976,,188035,,,survey-multi-choice,,32
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",33789,,172032,,,survey-multi-choice,,33
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",80887,,292729,,,survey-multi-choice,,34
,,,,"[True, False, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",25010,,112241,,,survey-multi-choice,,35
,,,,"[False, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""False"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",8556,,153807,,,survey-multi-choice,,35
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",6239,,165089,,,survey-multi-choice,,35
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",23030,,96861,,,survey-multi-choice,,36
,,,,"[True, False, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.01"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",34232,,136738,,,survey-multi-choice,,37
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",11089,,210674,,,survey-multi-choice,,37
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",35236,,254745,,,survey-multi-choice,,38
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",12841,,144918,,,survey-multi-choice,,39
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",30703,,191924,,,survey-multi-choice,,40
,,,,"[True, True, False, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""At most 5"",""1 cent for every $1 I earn in each round""]",21992,,77783,,,survey-multi-choice,,41
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",9108,,113120,,,survey-multi-choice,,41
,,,,"[True, False, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",53230,,250093,,,survey-multi-choice,,42
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",89358,,548775,,,survey-multi-choice,,42
,,,,"[False, True, False, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""False"",""$1.25"",""At most 5"",""1 cent for every $1 I earn in each round""]",19745,,98142,,,survey-multi-choice,,43
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",13869,,184203,,,survey-multi-choice,,43
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",17138,,120540,,,survey-multi-choice,,44
,,,,"[False, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""False"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",29355,,166250,,,survey-multi-choice,,45
,,,,"[True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",8498,,228495,,,survey-multi-choice,,45
,,,,"[True, True, True, True, True]",,,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?"",""What does the feedback teach you?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round"",""All of the above.""]",23794,,146701,,,survey-multi-choice,,46
