p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",16027,,195146,,,survey-multi-choice,,24
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",36654,,143082,,,survey-multi-choice,,25
,,,,"[True, False, False, False]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.25"",""At most 5"",""10% of my best score on any round""]",39903,,98111,,,survey-multi-choice,,26
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",15137,,170293,,,survey-multi-choice,,26
,,,,"[True, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",206649,,256262,,,survey-multi-choice,,27
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",30301,,522773,,,survey-multi-choice,,27
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14548,,94042,,,survey-multi-choice,,28
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",74697,,192462,,,survey-multi-choice,,29
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",20857,,150914,,,survey-multi-choice,,30
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",17544,,118409,,,survey-multi-choice,,31
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19160,,132446,,,survey-multi-choice,,32
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14528,,110163,,,survey-multi-choice,,33
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",14999,,151808,,,survey-multi-choice,,34
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",24057,,179100,,,survey-multi-choice,,35
,,,,"[True, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",35033,,166532,,,survey-multi-choice,,36
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",13297,,223870,,,survey-multi-choice,,36
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",18678,,143729,,,survey-multi-choice,,37
,,,,"[True, True, True, False]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""10% of my best score on any round""]",25226,,110583,,,survey-multi-choice,,38
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",9326,,196360,,,survey-multi-choice,,38
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",17271,,122614,,,survey-multi-choice,,39
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",41658,,167020,,,survey-multi-choice,,40
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",25005,,140143,,,survey-multi-choice,,41
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",25767,,152660,,,survey-multi-choice,,42
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",15574,,243840,,,survey-multi-choice,,43
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",15138,,228649,,,survey-multi-choice,,44
,,,,"[True, False, True, False]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.25"",""As many or as few as I wish"",""10% of my score on a random round""]",27167,,82403,,,survey-multi-choice,,45
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",12660,,147498,,,survey-multi-choice,,45
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",24355,,199691,,,survey-multi-choice,,46
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19054,,90529,,,survey-multi-choice,,47
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",92196,,110252,,,survey-multi-choice,,48
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",45586,,322277,,,survey-multi-choice,,49
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",24551,,128086,,,survey-multi-choice,,50
,,,,"[True, True, True, False]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""10% of my best score on any round""]",23715,,287403,,,survey-multi-choice,,51
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",11645,,314988,,,survey-multi-choice,,51
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",43668,,191755,,,survey-multi-choice,,52
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",19476,,365358,,,survey-multi-choice,,53
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",21833,,367999,,,survey-multi-choice,,54
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",20504,,130911,,,survey-multi-choice,,55
,,,,"[False, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""False"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",12202,,120571,,,survey-multi-choice,,56
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",13350,,165369,,,survey-multi-choice,,56
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$1.25"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",21367,,140968,,,survey-multi-choice,,57
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",17355,,74631,,,survey-multi-choice,,58
,,,,"[True, True, True, False]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""10% of my best score on any round""]",43254,,146045,,,survey-multi-choice,,59
,,,,"[True, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$4.00"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",10983,,238903,,,survey-multi-choice,,59
,,,,"[True, False, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""True"",""$0.05"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",36623,,209663,,,survey-multi-choice,,60
,,,,"[False, True, True, True]",,,,,,,,"[""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""How is your bonus determined?""]","[""False"",""$0.10"",""As many or as few as I wish"",""1 cent for every $1 I earn in each round""]",26193,,283381,,,survey-multi-choice,,60
